요일,기상상태,도로형태,노면상태,사고유형,주소,연휴,년도,월,일,시간,설치장소,설치개수,CCTV설치대수,급지구분_1,급지구분_2,급지구분_3
화요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,10,11,13,62.0,5377.0,106.0,20.0,1.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,수성구 매호동,0,2022,10,11,13,2.0,0.0,0.0,0.0,1.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,달성군 다사읍,0,2022,10,11,13,52.0,876.0,4.0,0.0,0.0,2.0
화요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,달서구 상인동,0,2022,10,11,14,30.0,843.0,0.0,0.0,0.0,5.0
화요일,맑음,단일로 - 기타,건조,차대사람,서구 내당동,0,2022,10,11,14,8.0,0.0,0.0,0.0,18.0,0.0
화요일,맑음,단일로 - 터널,건조,차대차,달성군 논공읍,0,2022,10,11,15,18.0,1153.0,4.0,0.0,0.0,29.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달성군 현풍읍,0,2022,10,11,15,15.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달성군 논공읍,0,2022,10,11,15,18.0,1153.0,4.0,0.0,0.0,29.0
화요일,맑음,교차로 - 교차로안,건조,차대차,북구 태전동,0,2022,10,11,15,9.0,306.0,50.0,0.0,14.0,1.0
화요일,맑음,단일로 - 기타,건조,차대사람,북구 산격동,0,2022,10,11,16,12.0,968.0,34.0,0.0,29.0,13.0
화요일,맑음,기타 - 기타,건조,차대사람,달서구 성당동,0,2022,10,11,16,6.0,46.0,0.0,0.0,1.0,2.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,남구 대명동,0,2022,10,11,17,62.0,5377.0,106.0,20.0,1.0,0.0
화요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,동구 각산동,0,2022,10,11,17,2.0,139.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대사람,동구 효목동,0,2022,10,11,17,4.0,1164.0,0.0,0.0,0.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달성군 화원읍,0,2022,10,11,17,39.0,940.0,18.0,0.0,0.0,14.0
화요일,맑음,교차로 - 교차로안,건조,차대차,서구 평리동,0,2022,10,11,17,12.0,0.0,0.0,0.0,12.0,9.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달서구 대곡동,0,2022,10,11,18,13.0,136.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대사람,달서구 두류동,0,2022,10,11,18,12.0,1290.0,0.0,0.0,3.0,3.0
화요일,맑음,교차로 - 교차로안,건조,차대사람,달서구 본리동,0,2022,10,11,18,11.0,258.0,0.0,0.0,3.0,1.0
화요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 사수동,0,2022,10,11,18,5.0,0.0,7.0,0.0,0.0,0.0
화요일,흐림,단일로 - 기타,건조,차대사람,달서구 송현동,0,2022,10,11,19,17.0,1365.0,0.0,0.0,7.0,7.0
화요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 팔달동,0,2022,10,11,19,6.0,131.0,6.0,0.0,0.0,1.0
화요일,맑음,교차로 - 교차로안,건조,차대사람,달서구 상인동,0,2022,10,11,21,30.0,843.0,0.0,0.0,0.0,5.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달성군 유가읍,0,2022,10,11,21,16.0,454.0,0.0,0.0,0.0,2.0
화요일,기타,기타 - 기타,기타,차대사람,수성구 황금동,0,2022,10,11,23,9.0,0.0,0.0,0.0,2.0,1.0
수요일,맑음,교차로 - 교차로안,건조,차대차,달서구 월성동,0,2022,10,12,1,22.0,164.0,0.0,0.0,1.0,0.0
수요일,맑음,기타 - 기타,건조,차대사람,달성군 화원읍,0,2022,10,12,4,39.0,940.0,18.0,0.0,0.0,14.0
수요일,맑음,기타 - 기타,건조,차대차,동구 신천동,0,2022,10,12,6,11.0,1039.0,0.0,7.0,0.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대사람,달성군 현풍읍,0,2022,10,12,6,15.0,0.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 노변동,0,2022,10,12,8,0.0,0.0,0.0,0.0,1.0,1.0
수요일,맑음,단일로 - 기타,건조,차대차,달성군 논공읍,0,2022,10,12,8,18.0,1153.0,4.0,0.0,0.0,29.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 이곡동,0,2022,10,12,9,23.0,404.0,0.0,0.0,1.0,1.0
수요일,맑음,기타 - 기타,건조,차대차,북구 검단동,0,2022,10,12,10,2.0,391.0,4.0,0.0,0.0,1.0
수요일,맑음,단일로 - 기타,건조,차대차,남구 이천동,0,2022,10,12,13,8.0,556.0,22.0,3.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,서구 비산동,0,2022,10,12,13,14.0,0.0,0.0,6.0,30.0,13.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 감삼동,0,2022,10,12,16,12.0,932.0,0.0,0.0,1.0,3.0
수요일,맑음,교차로 - 교차로안,건조,차대차,수성구 대흥동,0,2022,10,12,17,0.0,0.0,0.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,수성구 상동,0,2022,10,12,17,4.0,700.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 두산동,0,2022,10,12,17,4.0,473.0,0.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대사람,서구 내당동,0,2022,10,12,17,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 갈산동,0,2022,10,12,17,1.0,349.0,0.0,0.0,0.0,4.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 월성동,0,2022,10,12,18,22.0,164.0,0.0,0.0,1.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,서구 중리동,0,2022,10,12,18,8.0,0.0,0.0,0.0,0.0,11.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 대천동,0,2022,10,12,19,7.0,108.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 장기동,0,2022,10,12,19,11.0,335.0,0.0,0.0,2.0,1.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 감삼동,0,2022,10,12,19,12.0,932.0,0.0,0.0,1.0,3.0
수요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 읍내동,0,2022,10,12,20,7.0,369.0,49.0,0.0,13.0,2.0
수요일,맑음,교차로 - 교차로안,건조,차대차,동구 율하동,0,2022,10,12,21,8.0,407.0,0.0,0.0,0.0,4.0
수요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 매천동,0,2022,10,12,22,3.0,138.0,14.0,0.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,달서구 신당동,0,2022,10,13,1,12.0,528.0,0.0,0.0,3.0,3.0
목요일,맑음,단일로 - 기타,건조,차량단독,남구 이천동,0,2022,10,13,2,8.0,556.0,22.0,3.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,10,13,2,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,10,13,3,62.0,5377.0,106.0,20.0,1.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 매호동,0,2022,10,13,8,2.0,0.0,0.0,0.0,1.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,서구 내당동,0,2022,10,13,8,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,10,13,8,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 구암동,0,2022,10,13,8,11.0,273.0,36.0,0.0,0.0,7.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달서구 상인동,0,2022,10,13,9,30.0,843.0,0.0,0.0,0.0,5.0
목요일,맑음,기타 - 기타,건조,차대차,달성군 옥포읍,0,2022,10,13,9,23.0,0.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,남구 봉덕동,0,2022,10,13,10,24.0,1424.0,34.0,9.0,3.0,0.0
목요일,맑음,기타 - 기타,건조,차대차,달서구 호산동,0,2022,10,13,10,10.0,213.0,0.0,0.0,0.0,1.0
목요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 서변동,0,2022,10,13,10,9.0,237.0,17.0,0.0,0.0,3.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 산격동,0,2022,10,13,11,12.0,968.0,34.0,0.0,29.0,13.0
목요일,맑음,기타 - 기타,건조,차대사람,달서구 호림동,0,2022,10,13,11,5.0,4.0,0.0,0.0,0.0,3.0
목요일,맑음,단일로 - 기타,건조,차대사람,서구 내당동,0,2022,10,13,12,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,남구 봉덕동,0,2022,10,13,13,24.0,1424.0,34.0,9.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,10,13,13,62.0,5377.0,106.0,20.0,1.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,동구 미곡동,0,2022,10,13,13,1.0,69.0,0.0,0.0,0.0,0.0
목요일,맑음,기타 - 기타,건조,차대차,달성군 유가읍,0,2022,10,13,13,16.0,454.0,0.0,0.0,0.0,2.0
목요일,맑음,교차로 - 교차로안,건조,차대차,남구 봉덕동,0,2022,10,13,14,24.0,1424.0,34.0,9.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,남구 대명동,0,2022,10,13,14,62.0,5377.0,106.0,20.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,0,2022,10,13,14,12.0,2064.0,0.0,0.0,1.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,북구 대현동,0,2022,10,13,14,4.0,332.0,9.0,8.0,9.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 침산동,0,2022,10,13,14,16.0,732.0,23.0,8.0,15.0,2.0
목요일,맑음,단일로 - 기타,건조,차대차,동구 율하동,0,2022,10,13,15,8.0,407.0,0.0,0.0,0.0,4.0
목요일,맑음,단일로 - 기타,건조,차대사람,수성구 황금동,0,2022,10,13,16,9.0,0.0,0.0,0.0,2.0,1.0
목요일,맑음,기타 - 기타,건조,차대사람,수성구 상동,0,2022,10,13,16,4.0,700.0,0.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 지산동,0,2022,10,13,16,7.0,0.0,0.0,0.0,0.0,2.0
목요일,맑음,기타 - 기타,건조,차대차,동구 신기동,0,2022,10,13,17,1.0,239.0,0.0,0.0,0.0,2.0
목요일,맑음,교차로 - 교차로안,건조,차대차,서구 내당동,0,2022,10,13,17,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 관음동,0,2022,10,13,17,2.0,217.0,22.0,0.0,14.0,1.0
목요일,맑음,단일로 - 기타,건조,차대차,서구 평리동,0,2022,10,13,18,12.0,0.0,0.0,0.0,12.0,9.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 송현동,0,2022,10,13,19,17.0,1365.0,0.0,0.0,7.0,7.0
목요일,맑음,교차로 - 교차로안,건조,차대차,동구 불로동,0,2022,10,13,20,0.0,622.0,0.0,0.0,0.0,2.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,10,13,20,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,달서구 송현동,0,2022,10,13,20,17.0,1365.0,0.0,0.0,7.0,7.0
목요일,맑음,교차로 - 교차로안,건조,차대차,서구 중리동,0,2022,10,13,21,8.0,0.0,0.0,0.0,0.0,11.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 관음동,0,2022,10,13,23,2.0,217.0,22.0,0.0,14.0,1.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 송현동,0,2022,10,14,0,17.0,1365.0,0.0,0.0,7.0,7.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 진천동,0,2022,10,14,1,9.0,627.0,0.0,0.0,1.0,3.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 수성동4가,0,2022,10,14,7,1.0,0.0,0.0,1.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 진천동,0,2022,10,14,7,9.0,627.0,0.0,0.0,1.0,3.0
금요일,맑음,교차로 - 교차로안,건조,차대차,남구 대명동,0,2022,10,14,8,62.0,5377.0,106.0,20.0,1.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,동구 효목동,0,2022,10,14,8,4.0,1164.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 감삼동,0,2022,10,14,9,12.0,932.0,0.0,0.0,1.0,3.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 대흥동,0,2022,10,14,10,0.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 산격동,0,2022,10,14,12,12.0,968.0,34.0,0.0,29.0,13.0
금요일,맑음,기타 - 기타,건조,차대차,수성구 매호동,0,2022,10,14,13,2.0,0.0,0.0,0.0,1.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 상동,0,2022,10,14,13,4.0,700.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달성군 구지면,0,2022,10,14,13,12.0,579.0,4.0,0.0,0.0,4.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,북구 산격동,0,2022,10,14,13,12.0,968.0,34.0,0.0,29.0,13.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 복현동,0,2022,10,14,13,10.0,534.0,32.0,0.0,9.0,5.0
금요일,맑음,기타 - 기타,건조,차대차,수성구 상동,0,2022,10,14,14,4.0,700.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,수성구 범어동,0,2022,10,14,15,12.0,0.0,0.0,1.0,3.0,0.0
금요일,맑음,기타 - 기타,건조,차량단독,수성구 시지동,0,2022,10,14,15,4.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,중구 남산동,0,2022,10,14,16,12.0,1474.0,61.0,12.0,0.0,0.0
금요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,동구 신암동,0,2022,10,14,16,12.0,2064.0,0.0,0.0,1.0,0.0
금요일,맑음,기타 - 기타,건조,차대차,달성군 현풍읍,0,2022,10,14,16,15.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,달서구 이곡동,0,2022,10,14,16,23.0,404.0,0.0,0.0,1.0,1.0
금요일,맑음,단일로 - 기타,건조,차대사람,동구 신서동,0,2022,10,14,17,3.0,233.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 범어동,0,2022,10,14,17,12.0,0.0,0.0,1.0,3.0,0.0
금요일,맑음,주차장 - 주차장,건조,차대차,달성군 유가읍,0,2022,10,14,17,16.0,454.0,0.0,0.0,0.0,2.0
금요일,맑음,교차로 - 교차로안,건조,차대차,서구 이현동,0,2022,10,14,17,3.0,0.0,0.0,0.0,0.0,1.0
금요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,달서구 성당동,0,2022,10,14,17,6.0,46.0,0.0,0.0,1.0,2.0
금요일,맑음,단일로 - 기타,젖음/습기,차대차,달서구 진천동,0,2022,10,14,18,9.0,627.0,0.0,0.0,1.0,3.0
금요일,맑음,단일로 - 기타,건조,차대사람,달서구 도원동,0,2022,10,14,18,13.0,91.0,0.0,0.0,0.0,2.0
금요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,달성군 화원읍,0,2022,10,14,18,39.0,940.0,18.0,0.0,0.0,14.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 산격동,0,2022,10,14,18,12.0,968.0,34.0,0.0,29.0,13.0
금요일,기타,기타 - 기타,건조,차대차,서구 비산동,0,2022,10,14,18,14.0,0.0,0.0,6.0,30.0,13.0
금요일,맑음,단일로 - 기타,건조,차대차,중구 대봉동,0,2022,10,14,18,3.0,637.0,0.0,5.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 호산동,0,2022,10,14,18,10.0,213.0,0.0,0.0,0.0,1.0
금요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 매천동,0,2022,10,14,18,3.0,138.0,14.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대사람,동구 신암동,0,2022,10,14,19,12.0,2064.0,0.0,0.0,1.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 도원동,0,2022,10,14,19,13.0,91.0,0.0,0.0,0.0,2.0
금요일,맑음,교차로 - 교차로안,건조,차대사람,달서구 용산동,0,2022,10,14,20,33.0,480.0,0.0,0.0,2.0,2.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 상동,0,2022,10,14,21,4.0,700.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,서구 중리동,0,2022,10,14,21,8.0,0.0,0.0,0.0,0.0,11.0
금요일,맑음,단일로 - 기타,건조,차대차,서구 비산동,0,2022,10,14,22,14.0,0.0,0.0,6.0,30.0,13.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 관음동,0,2022,10,14,23,2.0,217.0,22.0,0.0,14.0,1.0
금요일,맑음,교차로 - 교차로안,건조,차대차,중구 남성로,0,2022,10,14,23,0.0,23.0,0.0,2.0,0.0,0.0
토요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,달서구 월성동,1,2022,10,15,0,22.0,164.0,0.0,0.0,1.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,중구 삼덕동1가,1,2022,10,15,0,4.0,90.0,0.0,8.0,0.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,중구 하서동,1,2022,10,15,0,0.0,0.0,0.0,0.0,0.0,0.0
토요일,흐림,단일로 - 기타,건조,차대차,달서구 신당동,1,2022,10,15,2,12.0,528.0,0.0,0.0,3.0,3.0
토요일,맑음,교차로 - 교차로안,건조,차대차,중구 서문로1가,1,2022,10,15,4,0.0,13.0,8.0,3.0,0.0,0.0
토요일,흐림,기타 - 기타,건조,차대사람,중구 달성동,1,2022,10,15,6,0.0,192.0,0.0,4.0,0.0,0.0
토요일,맑음,단일로 - 지하차도(도로)내,건조,차대사람,북구 태전동,1,2022,10,15,9,9.0,306.0,50.0,0.0,14.0,1.0
토요일,맑음,기타 - 기타,건조,차대차,달성군 현풍읍,1,2022,10,15,10,15.0,0.0,0.0,0.0,0.0,0.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 이곡동,1,2022,10,15,11,23.0,404.0,0.0,0.0,1.0,1.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,동구 효목동,1,2022,10,15,12,4.0,1164.0,0.0,0.0,0.0,0.0
토요일,맑음,교차로 - 교차로안,건조,차대차,중구 대봉동,1,2022,10,15,12,3.0,637.0,0.0,5.0,0.0,0.0
토요일,맑음,교차로 - 교차로안,건조,차대차,달성군 하빈면,1,2022,10,15,13,12.0,790.0,0.0,0.0,0.0,1.0
토요일,맑음,교차로 - 교차로안,건조,차대차,서구 비산동,1,2022,10,15,14,14.0,0.0,0.0,6.0,30.0,13.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,동구 검사동,1,2022,10,15,15,0.0,360.0,0.0,0.0,0.0,0.0
토요일,맑음,단일로 - 기타,건조,차대사람,수성구 범어동,1,2022,10,15,15,12.0,0.0,0.0,1.0,3.0,0.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 범어동,1,2022,10,15,16,12.0,0.0,0.0,1.0,3.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,수성구 수성동4가,1,2022,10,15,16,1.0,0.0,0.0,1.0,0.0,0.0
토요일,맑음,단일로 - 교량,건조,차대차,동구 검사동,1,2022,10,15,17,0.0,360.0,0.0,0.0,0.0,0.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 대곡동,1,2022,10,15,17,13.0,136.0,0.0,0.0,0.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,남구 봉덕동,1,2022,10,15,18,24.0,1424.0,34.0,9.0,3.0,0.0
토요일,맑음,단일로 - 기타,건조,차대차,수성구 신매동,1,2022,10,15,18,11.0,0.0,0.0,0.0,2.0,1.0
토요일,맑음,교차로 - 교차로안,건조,차대차,북구 칠성동2가,1,2022,10,15,18,3.0,268.0,20.0,20.0,0.0,0.0
토요일,맑음,교차로 - 교차로안,건조,차대차,달서구 두류동,1,2022,10,15,18,12.0,1290.0,0.0,0.0,3.0,3.0
토요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,수성구 연호동,1,2022,10,15,20,0.0,0.0,0.0,0.0,0.0,0.0
토요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,남구 대명동,1,2022,10,15,21,62.0,5377.0,106.0,20.0,1.0,0.0
토요일,맑음,교차로 - 교차로안,건조,차대차,남구 대명동,1,2022,10,15,21,62.0,5377.0,106.0,20.0,1.0,0.0
토요일,맑음,교차로 - 교차로안,건조,차대차,중구 대신동,1,2022,10,15,21,5.0,391.0,13.0,11.0,0.0,0.0
토요일,맑음,단일로 - 기타,건조,차대사람,수성구 신매동,1,2022,10,15,22,11.0,0.0,0.0,0.0,2.0,1.0
토요일,맑음,단일로 - 기타,건조,차대차,동구 신천동,1,2022,10,15,23,11.0,1039.0,0.0,7.0,0.0,0.0
토요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 황금동,1,2022,10,15,23,9.0,0.0,0.0,0.0,2.0,1.0
일요일,맑음,단일로 - 기타,건조,차량단독,수성구 이천동,1,2022,10,16,3,0.0,0.0,0.0,0.0,0.0,1.0
일요일,맑음,단일로 - 기타,건조,차대사람,북구 태전동,1,2022,10,16,4,9.0,306.0,50.0,0.0,14.0,1.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 두산동,1,2022,10,16,5,4.0,473.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차대차,동구 지저동,1,2022,10,16,7,1.0,420.0,0.0,0.0,0.0,3.0
일요일,맑음,교차로 - 교차로안,건조,차대차,수성구 노변동,1,2022,10,16,7,0.0,0.0,0.0,0.0,1.0,1.0
일요일,맑음,교차로 - 교차로안,건조,차대사람,동구 신암동,1,2022,10,16,9,12.0,2064.0,0.0,0.0,1.0,0.0
일요일,맑음,단일로 - 기타,건조,차대사람,동구 신기동,1,2022,10,16,10,1.0,239.0,0.0,0.0,0.0,2.0
일요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,동구 불로동,1,2022,10,16,11,0.0,622.0,0.0,0.0,0.0,2.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 월암동,1,2022,10,16,11,3.0,96.0,0.0,0.0,0.0,8.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 신당동,1,2022,10,16,11,12.0,528.0,0.0,0.0,3.0,3.0
일요일,맑음,단일로 - 기타,건조,차대차,수성구 이천동,1,2022,10,16,13,0.0,0.0,0.0,0.0,0.0,1.0
일요일,맑음,단일로 - 기타,건조,차대사람,수성구 지산동,1,2022,10,16,15,7.0,0.0,0.0,0.0,0.0,2.0
일요일,맑음,교차로 - 교차로안,건조,차대차,북구 동천동,1,2022,10,16,15,3.0,70.0,14.0,0.0,0.0,7.0
일요일,맑음,단일로 - 기타,건조,차대차,동구 방촌동,1,2022,10,16,16,4.0,917.0,0.0,0.0,0.0,2.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 연호동,1,2022,10,16,17,0.0,0.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차대차,서구 평리동,1,2022,10,16,17,12.0,0.0,0.0,0.0,12.0,9.0
일요일,맑음,단일로 - 기타,건조,차대차,북구 침산동,1,2022,10,16,18,16.0,732.0,23.0,8.0,15.0,2.0
일요일,맑음,단일로 - 기타,건조,차대사람,달서구 두류동,1,2022,10,16,18,12.0,1290.0,0.0,0.0,3.0,3.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,북구 산격동,1,2022,10,16,19,12.0,968.0,34.0,0.0,29.0,13.0
일요일,맑음,단일로 - 기타,건조,차대차,수성구 대흥동,1,2022,10,16,20,0.0,0.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차대사람,중구 향촌동,1,2022,10,16,20,0.0,28.0,0.0,2.0,0.0,0.0
일요일,흐림,교차로 - 교차로안,건조,차대차,북구 노원동2가,1,2022,10,16,21,1.0,401.0,0.0,0.0,8.0,0.0
일요일,맑음,단일로 - 지하차도(도로)내,건조,차대차,북구 서변동,1,2022,10,16,22,9.0,237.0,17.0,0.0,0.0,3.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,동구 율하동,0,2022,10,17,0,8.0,407.0,0.0,0.0,0.0,4.0
월요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,10,17,7,8.0,0.0,0.0,0.0,18.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,수성구 범어동,0,2022,10,17,8,12.0,0.0,0.0,1.0,3.0,0.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 수성동2가,0,2022,10,17,8,1.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 장기동,0,2022,10,17,8,11.0,335.0,0.0,0.0,2.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,동구 신암동,0,2022,10,17,9,12.0,2064.0,0.0,0.0,1.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,수성구 가천동,0,2022,10,17,9,1.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,북구 산격동,0,2022,10,17,10,12.0,968.0,34.0,0.0,29.0,13.0
월요일,맑음,단일로 - 기타,건조,차대차,서구 비산동,0,2022,10,17,10,14.0,0.0,0.0,6.0,30.0,13.0
월요일,맑음,단일로 - 기타,건조,차대차,동구 신천동,0,2022,10,17,12,11.0,1039.0,0.0,7.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 송현동,0,2022,10,17,12,17.0,1365.0,0.0,0.0,7.0,7.0
월요일,맑음,주차장 - 주차장,건조,차대차,달서구 감삼동,0,2022,10,17,12,12.0,932.0,0.0,0.0,1.0,3.0
월요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,동구 신암동,0,2022,10,17,13,12.0,2064.0,0.0,0.0,1.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,수성구 만촌동,0,2022,10,17,13,15.0,0.0,0.0,0.0,0.0,3.0
월요일,맑음,단일로 - 교량,건조,차대차,수성구 신매동,0,2022,10,17,13,11.0,0.0,0.0,0.0,2.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,수성구 사월동,0,2022,10,17,14,0.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,기타 - 기타,건조,차대차,달서구 송현동,0,2022,10,17,14,17.0,1365.0,0.0,0.0,7.0,7.0
월요일,맑음,교차로 - 교차로안,건조,차대사람,중구 남산동,0,2022,10,17,14,12.0,1474.0,61.0,12.0,0.0,0.0
월요일,맑음,단일로 - 고가도로위,건조,차대차,북구 관음동,0,2022,10,17,14,2.0,217.0,22.0,0.0,14.0,1.0
